"Species code","Species name","Province","Year","Estimate","± 1 standard error"
"1650","White-winged Scoter","Quebec","2003","790","385"
"1650","White-winged Scoter","Nova Scotia","2004","156","86"
"1650","White-winged Scoter","Ontario","2004","139","68"
"1650","White-winged Scoter","Quebec","2004","1238","262"
"1650","White-winged Scoter","New Brunswick","2005","34","22"
"1650","White-winged Scoter","Nova Scotia","2005","151","115"
"1650","White-winged Scoter","Ontario","2005","78","0"
"1650","White-winged Scoter","Quebec","2005","908","448"
"1650","White-winged Scoter","New Brunswick","2006","42","55"
"1650","White-winged Scoter","Nova Scotia","2006","407","155"
"1650","White-winged Scoter","Ontario","2006","404","227"
"1650","White-winged Scoter","Quebec","2006","1202","395"
"1650","White-winged Scoter","New Brunswick","2007","85","87"
"1650","White-winged Scoter","Nova Scotia","2007","130","102"
"1650","White-winged Scoter","Ontario","2007","334","213"
"1650","White-winged Scoter","Quebec","2007","281","158"
"1650","White-winged Scoter","Manitoba","2008","64","69"
"1650","White-winged Scoter","New Brunswick","2008","31","33"
"1650","White-winged Scoter","Nova Scotia","2008","480","322"
"1650","White-winged Scoter","Quebec","2008","949","461"
"1650","White-winged Scoter","Alberta","2009","226","224"
"1650","White-winged Scoter","British Columbia","2009","19","19"
"1650","White-winged Scoter","Nova Scotia","2009","506","296"
"1650","White-winged Scoter","Ontario","2009","126","147"
"1650","White-winged Scoter","Quebec","2009","1048","345"
"1650","White-winged Scoter","Newfoundland and Labrador","2010","1652","1649"
"1650","White-winged Scoter","Nova Scotia","2010","1436","741"
"1650","White-winged Scoter","Ontario","2010","318","319"
"1650","White-winged Scoter","Quebec","2010","988","341"
"1650","White-winged Scoter","New Brunswick","2011","56","57"
"1650","White-winged Scoter","Nova Scotia","2011","1075","714"
"1650","White-winged Scoter","Quebec","2011","1381","530"
"1650","White-winged Scoter","New Brunswick","2012","50","52"
"1650","White-winged Scoter","Nova Scotia","2012","350","174"
"1650","White-winged Scoter","Ontario","2012","168","148"
"1650","White-winged Scoter","Quebec","2012","803","307"
"1650","White-winged Scoter","New Brunswick","2013","110","90"
"1650","White-winged Scoter","Nova Scotia","2013","279","195"
"1650","White-winged Scoter","Ontario","2013","193","133"
"1650","White-winged Scoter","Quebec","2013","1015","383"
"1650","White-winged Scoter","Nova Scotia","2014","125","112"
"1650","White-winged Scoter","Quebec","2014","358","243"
"1650","White-winged Scoter","New Brunswick","2015","33","34"
"1650","White-winged Scoter","Nova Scotia","2015","268","306"
"1650","White-winged Scoter","Ontario","2015","84","86"
"1650","White-winged Scoter","Quebec","2015","352","170"
"1650","White-winged Scoter","Nova Scotia","2016","417","284"
"1650","White-winged Scoter","Quebec","2016","468","229"
"1650","White-winged Scoter","New Brunswick","2017","43","43"
"1650","White-winged Scoter","Nova Scotia","2017","696","306"
"1650","White-winged Scoter","Ontario","2017","412","271"
"1650","White-winged Scoter","Quebec","2017","356","348"
"1650","White-winged Scoter","Nova Scotia","2018","282","160"
"1650","White-winged Scoter","Ontario","2018","120","125"
"1650","White-winged Scoter","Quebec","2018","376","212"
"1660","Surf Scoter","British Columbia","1969","177","32"
"1660","Surf Scoter","Manitoba","1969","57","2"
"1660","Surf Scoter","New Brunswick","1969","612","194"
"1660","Surf Scoter","Newfoundland and Labrador","1969","1598","749"
"1660","Surf Scoter","Nova Scotia","1969","1075","234"
"1660","Surf Scoter","Ontario","1969","4770","677"
"1660","Surf Scoter","Prince Edward Island","1969","128","50"
"1660","Surf Scoter","Quebec","1969","5639","1033"
"1660","Surf Scoter","British Columbia","1970","102","49"
"1660","Surf Scoter","New Brunswick","1970","1300","416"
"1660","Surf Scoter","Newfoundland and Labrador","1970","1462","776"
"1660","Surf Scoter","Nova Scotia","1970","3602","702"
"1660","Surf Scoter","Ontario","1970","5354","723"
"1660","Surf Scoter","Prince Edward Island","1970","153","59"
"1660","Surf Scoter","Quebec","1970","16136","2948"
"1660","Surf Scoter","British Columbia","1971","328","51"
"1660","Surf Scoter","Manitoba","1971","80","6"
"1660","Surf Scoter","New Brunswick","1971","533","163"
"1660","Surf Scoter","Newfoundland and Labrador","1971","613","469"
"1660","Surf Scoter","Nova Scotia","1971","3773","806"
"1660","Surf Scoter","Ontario","1971","1314","171"
"1660","Surf Scoter","Prince Edward Island","1971","32","13"
"1660","Surf Scoter","Quebec","1971","12004","2162"
"1660","Surf Scoter","Saskatchewan","1971","125","9"
"1660","Surf Scoter","Alberta","1972","139","10"
"1660","Surf Scoter","British Columbia","1972","50","5"
"1660","Surf Scoter","New Brunswick","1972","325","107"
"1660","Surf Scoter","Newfoundland and Labrador","1972","778","394"
"1660","Surf Scoter","Nova Scotia","1972","1120","228"
"1660","Surf Scoter","Ontario","1972","2098","270"
"1660","Surf Scoter","Prince Edward Island","1972","320","130"
"1660","Surf Scoter","Quebec","1972","6861","1202"
"1660","Surf Scoter","Alberta","1973","189","14"
"1660","Surf Scoter","British Columbia","1973","238","52"
"1660","Surf Scoter","Manitoba","1973","298","30"
"1660","Surf Scoter","New Brunswick","1973","381","109"
"1660","Surf Scoter","Newfoundland and Labrador","1973","2738","878"
"1660","Surf Scoter","Nova Scotia","1973","2618","534"
"1660","Surf Scoter","Ontario","1973","3179","370"
"1660","Surf Scoter","Prince Edward Island","1973","311","125"
"1660","Surf Scoter","Quebec","1973","8898","1503"
"1660","Surf Scoter","British Columbia","1974","503","149"
"1660","Surf Scoter","New Brunswick","1974","422","121"
"1660","Surf Scoter","Newfoundland and Labrador","1974","912","557"
"1660","Surf Scoter","Nova Scotia","1974","4111","907"
"1660","Surf Scoter","Ontario","1974","4059","411"
"1660","Surf Scoter","Prince Edward Island","1974","68","27"
"1660","Surf Scoter","Quebec","1974","18166","3197"
"1660","Surf Scoter","British Columbia","1975","51","10"
"1660","Surf Scoter","Manitoba","1975","360","56"
"1660","Surf Scoter","New Brunswick","1975","393","37"
"1660","Surf Scoter","Nova Scotia","1975","1424","173"
"1660","Surf Scoter","Ontario","1975","10372","488"
"1660","Surf Scoter","Prince Edward Island","1975","53","7"
"1660","Surf Scoter","Quebec","1975","15603","867"
"1660","Surf Scoter","Saskatchewan","1975","498","54"
"1660","Surf Scoter","British Columbia","1976","78","16"
"1660","Surf Scoter","Manitoba","1976","567","36"
"1660","Surf Scoter","New Brunswick","1976","1169","77"
"1660","Surf Scoter","Newfoundland and Labrador","1976","4359","505"
"1660","Surf Scoter","Nova Scotia","1976","7221","645"
"1660","Surf Scoter","Northwest Territories","1976","70","11"
"1660","Surf Scoter","Ontario","1976","8685","427"
"1660","Surf Scoter","Prince Edward Island","1976","714","80"
"1660","Surf Scoter","Quebec","1976","20036","1011"
"1660","Surf Scoter","Yukon Territory","1976","42","8"
"1660","Surf Scoter","New Brunswick","1977","756","0"
"1660","Surf Scoter","Newfoundland and Labrador","1977","1655","0"
"1660","Surf Scoter","Nova Scotia","1977","7502","0"
"1660","Surf Scoter","Ontario","1977","7913","0"
"1660","Surf Scoter","Prince Edward Island","1977","655","0"
"1660","Surf Scoter","Quebec","1977","17585","0"
"1660","Surf Scoter","British Columbia","1978","209","22"
"1660","Surf Scoter","New Brunswick","1978","640","45"
"1660","Surf Scoter","Newfoundland and Labrador","1978","672","136"
"1660","Surf Scoter","Nova Scotia","1978","1280","90"
"1660","Surf Scoter","Northwest Territories","1978","45","18"
"1660","Surf Scoter","Ontario","1978","3119","149"
"1660","Surf Scoter","Prince Edward Island","1978","55","11"
"1660","Surf Scoter","Quebec","1978","8843","400"
"1660","Surf Scoter","New Brunswick","1979","204","15"
"1660","Surf Scoter","Newfoundland and Labrador","1979","674","97"
"1660","Surf Scoter","Nova Scotia","1979","3061","298"
"1660","Surf Scoter","Ontario","1979","7910","352"
"1660","Surf Scoter","Quebec","1979","12280","701"
"1660","Surf Scoter","British Columbia","1980","103","12"
"1660","Surf Scoter","Manitoba","1980","90","17"
"1660","Surf Scoter","New Brunswick","1980","655","48"
"1660","Surf Scoter","Newfoundland and Labrador","1980","1571","121"
"1660","Surf Scoter","Nova Scotia","1980","4192","435"
"1660","Surf Scoter","Northwest Territories","1980","634","200"
"1660","Surf Scoter","Ontario","1980","5164","231"
"1660","Surf Scoter","Quebec","1980","10323","429"
"1660","Surf Scoter","British Columbia","1981","294","35"
"1660","Surf Scoter","Manitoba","1981","495","86"
"1660","Surf Scoter","New Brunswick","1981","193","15"
"1660","Surf Scoter","Newfoundland and Labrador","1981","1247","181"
"1660","Surf Scoter","Nova Scotia","1981","6391","531"
"1660","Surf Scoter","Northwest Territories","1981","95","26"
"1660","Surf Scoter","Ontario","1981","1532","98"
"1660","Surf Scoter","Quebec","1981","12828","616"
"1660","Surf Scoter","British Columbia","1982","171","18"
"1660","Surf Scoter","Manitoba","1982","261","36"
"1660","Surf Scoter","New Brunswick","1982","356","35"
"1660","Surf Scoter","Newfoundland and Labrador","1982","9938","1520"
"1660","Surf Scoter","Nova Scotia","1982","2778","302"
"1660","Surf Scoter","Ontario","1982","1287","73"
"1660","Surf Scoter","Quebec","1982","14880","846"
"1660","Surf Scoter","Alberta","1983","190","31"
"1660","Surf Scoter","British Columbia","1983","74","16"
"1660","Surf Scoter","Manitoba","1983","351","48"
"1660","Surf Scoter","Newfoundland and Labrador","1983","4749","696"
"1660","Surf Scoter","Nova Scotia","1983","1079","84"
"1660","Surf Scoter","Northwest Territories","1983","148","59"
"1660","Surf Scoter","Ontario","1983","871","38"
"1660","Surf Scoter","Quebec","1983","4120","230"
"1660","Surf Scoter","British Columbia","1984","307","279"
"1660","Surf Scoter","Manitoba","1984","285","0"
"1660","Surf Scoter","New Brunswick","1984","153","109"
"1660","Surf Scoter","Newfoundland and Labrador","1984","4145","3776"
"1660","Surf Scoter","Nova Scotia","1984","2957","842"
"1660","Surf Scoter","Northwest Territories","1984","113","0"
"1660","Surf Scoter","Ontario","1984","3065","691"
"1660","Surf Scoter","Quebec","1984","7943","1787"
"1660","Surf Scoter","British Columbia","1985","67","0"
"1660","Surf Scoter","Manitoba","1985","283","454"
"1660","Surf Scoter","New Brunswick","1985","148","231"
"1660","Surf Scoter","Newfoundland and Labrador","1985","1378","348"
"1660","Surf Scoter","Nova Scotia","1985","3680","925"
"1660","Surf Scoter","Northwest Territories","1985","831","0"
"1660","Surf Scoter","Ontario","1985","593","535"
"1660","Surf Scoter","Quebec","1985","6400","2557"
"1660","Surf Scoter","British Columbia","1986","29","44"
"1660","Surf Scoter","New Brunswick","1986","187","119"
"1660","Surf Scoter","Newfoundland and Labrador","1986","2339","3287"
"1660","Surf Scoter","Nova Scotia","1986","2456","727"
"1660","Surf Scoter","Northwest Territories","1986","125","64"
"1660","Surf Scoter","Ontario","1986","1996","585"
"1660","Surf Scoter","Prince Edward Island","1986","83","45"
"1660","Surf Scoter","Quebec","1986","2061","585"
"1660","Surf Scoter","Yukon Territory","1986","34","36"
"1660","Surf Scoter","British Columbia","1987","265","191"
"1660","Surf Scoter","New Brunswick","1987","196","139"
"1660","Surf Scoter","Newfoundland and Labrador","1987","571","356"
"1660","Surf Scoter","Nova Scotia","1987","3032","1578"
"1660","Surf Scoter","Ontario","1987","2051","1043"
"1660","Surf Scoter","Quebec","1987","6889","2847"
"1660","Surf Scoter","Saskatchewan","1987","131","231"
"1660","Surf Scoter","New Brunswick","1988","282","427"
"1660","Surf Scoter","Newfoundland and Labrador","1988","988","1028"
"1660","Surf Scoter","Nova Scotia","1988","2398","1598"
"1660","Surf Scoter","Ontario","1988","636","237"
"1660","Surf Scoter","Quebec","1988","7332","1905"
"1660","Surf Scoter","British Columbia","1989","40","38"
"1660","Surf Scoter","Newfoundland and Labrador","1989","2626","850"
"1660","Surf Scoter","Nova Scotia","1989","4805","4388"
"1660","Surf Scoter","Ontario","1989","2896","1719"
"1660","Surf Scoter","Quebec","1989","5072","2378"
"1660","Surf Scoter","Manitoba","1990","714","300"
"1660","Surf Scoter","New Brunswick","1990","434","225"
"1660","Surf Scoter","Newfoundland and Labrador","1990","3412","1118"
"1660","Surf Scoter","Nova Scotia","1990","7553","5053"
"1660","Surf Scoter","Ontario","1990","1154","509"
"1660","Surf Scoter","Quebec","1990","5185","1794"
"1660","Surf Scoter","Manitoba","1991","587","344"
"1660","Surf Scoter","New Brunswick","1991","477","425"
"1660","Surf Scoter","Newfoundland and Labrador","1991","950","360"
"1660","Surf Scoter","Nova Scotia","1991","1319","533"
"1660","Surf Scoter","Ontario","1991","2099","526"
"1660","Surf Scoter","Quebec","1991","1822","478"
"1660","Surf Scoter","Saskatchewan","1991","514","753"
"1660","Surf Scoter","Newfoundland and Labrador","1992","655","427"
"1660","Surf Scoter","Nova Scotia","1992","1399","386"
"1660","Surf Scoter","Ontario","1992","579","269"
"1660","Surf Scoter","Quebec","1992","3480","959"
"1660","Surf Scoter","British Columbia","1993","25","25"
"1660","Surf Scoter","Manitoba","1993","1125","1143"
"1660","Surf Scoter","New Brunswick","1993","261","105"
"1660","Surf Scoter","Newfoundland and Labrador","1993","1290","483"
"1660","Surf Scoter","Nova Scotia","1993","4917","999"
"1660","Surf Scoter","Northwest Territories","1993","35","37"
"1660","Surf Scoter","Ontario","1993","916","465"
"1660","Surf Scoter","Prince Edward Island","1993","95","96"
"1660","Surf Scoter","Quebec","1993","3890","1008"
"1660","Surf Scoter","Yukon Territory","1993","6","6"
"1660","Surf Scoter","New Brunswick","1994","70","56"
"1660","Surf Scoter","Newfoundland and Labrador","1994","3602","1108"
"1660","Surf Scoter","Nova Scotia","1994","7683","1440"
"1660","Surf Scoter","Ontario","1994","670","427"
"1660","Surf Scoter","Quebec","1994","6892","1350"
"1660","Surf Scoter","Yukon Territory","1994","35","40"
"1660","Surf Scoter","British Columbia","1995","34","0"
"1660","Surf Scoter","New Brunswick","1995","594","292"
"1660","Surf Scoter","Newfoundland and Labrador","1995","2879","1707"
"1660","Surf Scoter","Nova Scotia","1995","4687","1031"
"1660","Surf Scoter","Ontario","1995","972","426"
"1660","Surf Scoter","Quebec","1995","3449","939"
"1660","Surf Scoter","New Brunswick","1996","88","52"
"1660","Surf Scoter","Newfoundland and Labrador","1996","315","89"
"1660","Surf Scoter","Nova Scotia","1996","1355","482"
"1660","Surf Scoter","Ontario","1996","759","340"
"1660","Surf Scoter","Quebec","1996","2971","852"
"1660","Surf Scoter","New Brunswick","1997","291","207"
"1660","Surf Scoter","Newfoundland and Labrador","1997","326","966"
"1660","Surf Scoter","Nova Scotia","1997","2695","1110"
